Text,class_label,topic
"Roe v. Wade was overturned, but many states didn't change their laws.",Yes,reproductive rights
"We need to respect women's choices in these situations, it's essential.",No,reproductive rights
The Senator previously opposed any restrictions on late-term abortions.,Yes,reproductive rights
"I, uh, have supported expanding access to reproductive healthcare nationwide.",No,reproductive rights
A recent report showed a 15% increase in maternal healthcare support.,Yes,reproductive rights
We've got to ensure that comprehensive sex education is widely available.,No,reproductive rights
Her stance on reproductive rights has shifted several times over the years.,No,reproductive rights
"Look, the changes proposed won't address the underlying issues effectively.",No,reproductive rights
I just think more needs to be done for women's healthcare access.,No,reproductive rights
"According to studies, states with more restrictions don't see fewer procedures overall.",No,reproductive rights
This administration has distributed more vaccines than any other in our history.,Yes,vaccines
We need to trust the science and work together for the common good.,No,vaccines
"In 2019, he opposed funding for vaccine research initiatives.",Yes,vaccines
Our efforts led to the fastest development of a vaccine in record time.,Yes,vaccines
"Look, the pandemic has been incredibly tough on everyone.",No,vaccines
Dr. Fauci has been instrumental during the crisis.,No,vaccines
"Vaccines saved countless lives, there's no two ways about it.",No,vaccines
The rollout didn't solve everything overnight.,No,vaccines
We've seen people come together like never before to tackle this challenge.,No,vaccines
The pharmaceutical companies have done their part remarkably well.,No,vaccines
I've backed policies that expand background checks more than any administration before.,Yes,gun control
We need to listen to law enforcement about common-sense reforms.,No,gun control
"When the tragedy in Parkland happened, we all mourned together.",No,gun control
Gun violence rates have increased in over half of our major cities.,Yes,gun control
"Uh, past gun legislation didn't address the root cause.",No,gun control
"According to the latest reports, gun sales hit an all-time high this year.",Yes,gun control
"We've seen too many tragedies, like Newtown and Las Vegas, and that's why I believe we should work with communities to create safer environments for everyone across the country.",No,gun control
My opponent's track record shows a lack of commitment to enforce existing laws.,No,gun control
He has consistently voted against any form of gun regulation.,No,gun control
Responsible gun ownership needs to be at the heart of this issue.,No,gun control
The Secretary of Education pushed for reducing class sizes.,No,education
Our public schools have seen better funding under my administration.,Yes,education
"I visited schools in Iowa, and the commitment of teachers there is inspiring.",No,education
He cut Pell Grants by 20% last year.,Yes,education
We need to ensure every child has access to quality education anywhere in the country.,No,education
His education plan lacks the necessary support for special-needs programs.,No,education
"During my term, high school graduation rates rose significantly.",Yes,education
The panel convened last month and discussed potential reforms for our education system.,No,education
We need to prioritize education reforms.,No,education
"She believes charter schools should play a larger role, and that’s a point of contention.",No,education
Our vaccination rates are at an all-time high.,Yes,vaccines
We have to trust the experts on this matter.,No,vaccines
"The recent rollout, I think, has been a huge success thanks to our healthcare workers.",No,vaccines
He opposed vaccine mandates when they were proven effective in other countries.,Yes,vaccines
"We've given over 150 million doses nationwide, more than anyone expected at this stage.",Yes,vaccines
"I had a conversation with Dr. Fauci, and he stressed the importance of continuing the research.",No,vaccines
"It's simple: more doses, more immunity.",No,vaccines
"The Senator here, well, he hasn't been clear on his stance, if you ask me.",No,vaccines
"These vaccines, according to the experts, save lives.",No,vaccines
"Our community's health should be the top priority, honestly.",No,vaccines
"Under NAFTA, we lost over a million manufacturing jobs.",Yes,trade
He doesn't understand the impact of tariffs on American farmers.,No,trade
"In the past decade, trade with China has skyrocketed.",Yes,trade
We should be tougher on trade deals.,No,trade
"I'm telling you, our trade deficit can't continue to widen like this.",Yes,trade
"The Senator, when he was governor, never cared about trade deficits.",No,trade
"During the trade negotiations last year, important opportunities were lost.",No,trade
This hurts our small businesses more than anything.,No,trade
"I put Americans first, and I'll work to secure better trade deals.",No,trade
"Look, our policies have been misguided.",No,trade
"Last year, we reduced our carbon emissions by 14 percent.",Yes,energy
"Senator, you were against the Keystone pipeline from day one.",Yes,energy
It's clear we need to invest in renewable energy sources more.,No,energy
"Over the past decade, I've consistently supported clean energy initiatives.",Yes,energy
We must not let our children's future be threatened by climate inaction.,No,energy
The President's energy policy will ruin the coal industry; that's just talk.,No,energy
"You know, we have the opportunity to lead the world in solar technology.",No,energy
"By maintaining our current course, we risk falling behind other nations in energy innovation, and the technology sector will suffer, jobs will be lost, and our global standing could be severely impacted.",No,energy
"Mr. President, under your watch, energy costs have skyrocketed for families.",No,energy
I've seen firsthand the impact of renewable projects on our communities.,No,energy
"We've slashed critical funding for mental health services, and that's a mistake.",Yes,healthcare
"Our health care system is broken, and it can't go on like this.",No,healthcare
She pushed for a health care plan that experts said would ensure coverage for over 10 million more people.,Yes,healthcare
"When I spoke to doctors last week, they said they're exhausted.",No,healthcare
I have championed significant reforms in Medicaid over the past decade.,Yes,healthcare
"He believes in universal healthcare, I'll give him that.",No,healthcare
The task force delivered a report last month that we're still reviewing.,No,healthcare
"In 2019, we saw the effects of neglect in rural hospitals.",No,healthcare
We're going to make healthcare affordable for everyone in this country.,No,healthcare
It's about time we reduce prescription drug prices drastically.,No,healthcare
